Zone_Number,Jobs,ParkTrail,ActivityCenter,Grocery,HealthFac,SchoolU,Count
1,2186199,2352,264,260,738,1750,2338
2,2208001,2391,265,261,746,1765,2357
3,2164054,2317,262,257,727,1736,2310
4,2159854,2325,264,255,735,1732,2308
5,2100675,2265,257,257,723,1699,2271
6,2133022,2290,258,259,730,1727,2295
7,2081931,2228,254,254,711,1689,2243
8,2112246,2262,256,258,718,1707,2269
9,2116291,2237,257,259,718,1688,2247
10,2195404,2370,265,259,743,1764,2339
11,2173525,2355,264,258,739,1752,2329
12,2175601,2365,264,258,740,1756,2330
13,2157010,2324,262,260,731,1740,2309
14,2174719,2359,264,261,739,1752,2331
15,2138556,2307,259,260,734,1734,2304
16,2129351,2286,256,261,723,1715,2291
17,2165252,2323,260,261,737,1745,2317
18,2142518,2309,259,260,734,1734,2305
19,2155298,2315,260,260,732,1735,2311
20,2148063,2309,259,262,729,1726,2305
21,2162558,2322,261,264,733,1733,2316
22,2141519,2299,257,262,724,1719,2299
23,2148871,2304,260,263,729,1726,2307
24,2132460,2282,258,259,726,1717,2292
25,2134648,2289,261,262,727,1715,2290
26,2123534,2278,259,261,722,1711,2278
27,2129131,2271,258,261,721,1704,2272
28,2137457,2291,259,262,726,1719,2297
29,2134295,2288,260,262,727,1713,2288
30,2152651,2311,260,264,728,1726,2300
31,2142113,2288,258,262,724,1716,2287
32,2216841,2414,268,266,747,1793,2367
33,2198745,2396,264,263,742,1778,2354
34,2196406,2383,264,260,742,1772,2343
35,2188591,2388,264,261,741,1769,2348
36,2194229,2390,265,263,744,1770,2353
37,2214626,2396,266,264,746,1777,2363
38,2199003,2371,266,262,743,1765,2345
39,2153876,2319,258,260,732,1740,2313
40,2177523,2336,263,265,741,1748,2328
41,2191694,2351,265,266,743,1753,2340
42,2185018,2345,265,266,741,1745,2337
43,2149869,2305,258,263,729,1726,2306
44,2202074,2365,265,267,743,1747,2343
45,2188160,2350,265,267,737,1740,2332
46,2169572,2325,263,265,732,1732,2315
47,2153617,2303,260,263,729,1720,2295
48,2160409,2310,260,264,729,1729,2300
49,2153138,2307,259,263,725,1728,2299
50,2152926,2306,259,263,725,1727,2298
51,2214889,2422,266,265,746,1788,2377
52,2212728,2394,266,264,746,1773,2361
53,2225478,2428,266,266,748,1784,2380
54,2225478,2428,266,266,748,1784,2380
55,2227104,2406,266,267,748,1776,2368
56,2229158,2391,268,267,742,1779,2363
57,2232207,2398,269,267,744,1779,2368
58,2191872,2351,264,265,740,1751,2341
59,2221688,2401,267,270,748,1774,2371
60,2215000,2386,264,266,744,1769,2361
61,2195684,2365,265,267,740,1752,2345
62,2206708,2369,265,268,740,1752,2351
63,2141346,2286,258,263,724,1715,2282
64,2212288,2437,271,263,748,1793,2363
65,2226995,2438,266,267,747,1797,2388
66,2237228,2455,268,267,751,1803,2400
67,2242183,2460,267,269,751,1810,2405
68,2237184,2451,267,268,751,1805,2399
69,2240306,2435,270,268,754,1791,2389
70,2240306,2435,270,268,754,1791,2389
71,2251929,2432,272,270,755,1789,2390
72,2228165,2400,265,268,743,1771,2365
73,2269715,2449,272,274,755,1798,2398
74,2280174,2467,272,273,755,1809,2412
75,2215335,2392,264,269,743,1766,2363
76,2206970,2372,263,266,741,1761,2351
77,2211944,2377,264,266,743,1767,2356
78,2231317,2393,265,268,744,1768,2368
79,2231819,2396,265,268,744,1769,2369
80,2201869,2367,263,266,739,1751,2346
81,2231819,2396,265,268,744,1769,2369
82,2231819,2396,265,268,744,1769,2369
83,2204026,2364,263,267,735,1749,2347
84,2236026,2413,267,272,751,1773,2378
85,2211454,2389,265,270,747,1766,2364
86,2241906,2457,271,267,751,1808,2402
87,2254785,2468,271,270,756,1810,2411
88,2264501,2480,273,271,757,1810,2418
89,2286341,2492,272,275,761,1812,2425
90,2284395,2490,270,274,757,1810,2423
91,2282960,2477,270,274,756,1809,2420
92,2295001,2484,272,274,758,1815,2426
93,2206525,2371,264,266,741,1756,2350
94,2265708,2436,268,273,752,1789,2397
95,2218959,2398,265,266,744,1775,2370
96,2217342,2381,265,268,742,1756,2356
97,2222602,2384,265,269,744,1759,2360
98,2269547,2443,271,273,752,1794,2400
99,2245270,2423,266,271,752,1788,2387
100,2244246,2416,266,270,752,1784,2384
101,2241566,2420,265,271,749,1781,2382
102,2238231,2418,267,272,751,1774,2379
103,2225625,2407,265,270,748,1774,2374
104,2247131,2489,277,270,758,1823,2411
105,2258980,2495,275,271,757,1824,2418
106,2260113,2479,273,270,757,1819,2419
107,2284311,2508,273,272,760,1831,2435
108,2295830,2522,273,276,762,1831,2445
109,2301841,2519,271,274,758,1825,2445
110,2315003,2540,275,277,764,1837,2459
111,2316159,2534,275,278,766,1836,2455
112,2250544,2423,265,272,746,1780,2383
113,2299629,2484,272,275,759,1814,2425
114,2300284,2487,272,275,759,1815,2428
115,2302702,2495,273,277,762,1820,2430
116,2270365,2455,267,275,756,1799,2404
117,2270365,2455,267,275,756,1799,2404
118,2245750,2426,265,271,750,1783,2386
119,2300521,2489,273,276,759,1817,2424
120,2295600,2478,273,275,757,1814,2421
121,2261153,2466,267,272,753,1805,2409
122,2205139,2378,263,269,741,1758,2351
123,2247974,2477,272,269,752,1817,2400
124,2248915,2487,275,270,754,1823,2399
125,2243041,2446,267,269,749,1803,2390
126,2274071,2488,273,274,761,1821,2426
127,2247154,2445,266,270,751,1796,2392
128,2233095,2443,270,269,751,1804,2384
129,2294241,2515,273,276,762,1827,2439
130,2246784,2425,267,270,748,1789,2386
131,2316745,2538,277,276,765,1837,2458
132,2264583,2436,275,273,754,1794,2399
133,2292942,2478,272,275,758,1807,2417
134,2300564,2478,273,276,763,1815,2423
135,2282234,2454,270,275,753,1798,2406
136,2242001,2418,265,272,746,1774,2379
137,2243585,2419,269,271,752,1788,2389
138,2238962,2410,267,270,747,1769,2376
139,2236345,2431,265,270,744,1779,2379
140,2221742,2386,264,267,736,1763,2353
141,2227669,2401,269,273,746,1775,2358
142,2223489,2399,267,271,744,1773,2351
143,2266728,2471,274,273,754,1804,2393
401,2245445,2464,270,270,750,1814,2399
402,2283459,2472,275,273,765,1813,2416
403,2245620,2418,269,272,755,1793,2378
404,2243127,2405,270,271,745,1771,2366
405,2213505,2375,267,271,743,1765,2336
406,2219365,2394,268,273,742,1772,2332
407,2262229,2427,272,272,758,1793,2385
408,2259381,2410,269,274,753,1790,2376
409,2249412,2412,269,273,754,1788,2378
410,2250065,2458,274,272,755,1815,2385
411,2249148,2409,269,268,748,1777,2367
412,2248021,2424,271,270,755,1792,2375
413,2217990,2374,268,270,746,1767,2341
414,2247876,2400,268,270,750,1770,2358
415,2250803,2441,271,276,752,1794,2363
416,2248226,2401,266,271,749,1786,2368
417,2250021,2413,268,270,751,1784,2369
418,2267445,2439,269,270,755,1805,2379
419,2272359,2439,269,272,757,1786,2380
420,2231867,2403,268,272,745,1775,2349
421,2244812,2422,270,275,749,1782,2348
422,2233273,2409,267,272,744,1776,2346
423,2247683,2421,269,277,750,1787,2348
424,2265303,2453,272,277,754,1790,2362
425,2260661,2443,271,277,753,1794,2362
426,2257444,2413,267,270,753,1792,2364
427,2250906,2430,268,272,752,1782,2363
428,2246437,2400,266,272,754,1779,2362
429,2250731,2418,264,272,757,1789,2371
430,2249518,2433,269,272,752,1779,2363
431,2243894,2424,270,275,751,1780,2355
432,2235203,2403,267,274,751,1773,2338
433,2253641,2426,270,277,752,1783,2341
434,2241249,2417,267,275,755,1773,2331
435,2266669,2467,269,281,758,1802,2358
601,2262949,2521,277,273,755,1834,2416
602,2243462,2496,274,272,748,1820,2391
603,2236000,2478,275,272,755,1813,2392
604,2231657,2462,271,269,747,1811,2379
605,2232055,2500,272,270,743,1815,2381
606,2256736,2519,275,274,754,1835,2411
607,2257704,2505,277,274,757,1828,2412
608,2234707,2462,272,269,750,1812,2387
609,2199954,2505,263,269,730,1813,2366
610,2246557,2507,275,273,749,1826,2396
611,2225287,2506,269,270,741,1819,2382
612,2248318,2450,271,272,753,1815,2382
613,2244382,2516,273,271,746,1826,2395
614,2256765,2510,279,275,759,1837,2403
615,2228219,2536,268,274,745,1835,2390
616,2249418,2449,273,272,758,1817,2381
617,2229784,2539,270,269,742,1836,2399
618,2240606,2545,272,271,744,1838,2406
619,2266611,2534,279,273,755,1846,2408
620,2257446,2488,277,272,755,1828,2397
621,2266570,2551,276,277,753,1850,2411
622,2261311,2513,277,274,758,1837,2400
623,2232383,2544,266,271,744,1833,2401
624,2152633,2452,259,265,719,1785,2317
625,2260518,2525,277,274,753,1842,2401
626,2167216,2465,260,265,716,1787,2319
627,2270571,2545,277,276,757,1851,2406
628,2275656,2566,277,278,756,1860,2418
629,2236187,2525,271,279,744,1833,2379
630,2212542,2500,266,276,744,1821,2357
801,1972077,2146,244,243,670,1628,2177
802,1989942,2181,246,244,679,1644,2204
803,2016621,2223,248,245,692,1670,2237
804,2014141,2216,252,246,688,1669,2234
805,2033109,2200,254,246,695,1671,2239
806,2007932,2195,246,244,688,1654,2219
807,2005447,2200,250,245,687,1663,2219
808,2028482,2234,253,246,697,1687,2250
809,2025361,2216,251,247,693,1675,2239
810,2037520,2194,253,248,696,1668,2229
811,2012965,2189,251,248,688,1661,2220
812,2034837,2209,250,247,697,1668,2229
813,1989080,2174,248,244,680,1648,2205
814,2037209,2184,253,247,698,1665,2227
815,2012497,2201,250,245,690,1658,2220
816,1994733,2174,248,245,681,1646,2207
817,2027606,2172,251,246,693,1653,2215
818,2024714,2213,251,247,693,1674,2236
819,2031469,2196,251,249,694,1663,2223
820,2024908,2200,251,249,692,1663,2224
821,2036417,2170,251,247,697,1660,2210
822,2036007,2183,251,249,697,1662,2217
823,2075605,2245,254,250,711,1690,2255
824,2072006,2244,254,250,711,1689,2253
825,2036168,2164,248,248,696,1656,2209
826,2056372,2226,253,250,701,1682,2244
827,2039233,2208,252,249,699,1674,2226
828,2029310,2166,251,246,696,1648,2206
829,2039165,2205,252,248,698,1671,2224
830,2035781,2167,251,248,698,1660,2208
831,2046511,2200,252,249,704,1667,2226
832,2098629,2267,256,252,716,1706,2277
833,2081722,2244,256,250,712,1686,2258
834,2047311,2211,253,249,703,1670,2230
835,2053375,2213,253,248,702,1675,2236
836,2043317,2204,252,247,701,1671,2227
837,2092466,2213,257,252,713,1684,2244
838,2064897,2205,252,254,703,1674,2229
839,2053910,2210,252,250,708,1672,2232
840,2070650,2192,252,253,705,1674,2227
841,2073647,2199,253,252,704,1671,2232
842,2137642,2303,257,256,726,1725,2301
843,2104860,2230,257,255,718,1690,2252
844,2047806,2210,252,248,707,1674,2234
845,2082382,2235,254,254,713,1693,2250
846,2095689,2255,257,252,721,1693,2268
847,2069705,2202,252,253,705,1675,2227
848,2093215,2215,256,255,715,1683,2242
849,2085876,2204,255,252,712,1677,2237
1001,1983472,2029,240,236,678,1600,2109
1002,1980477,2002,237,237,660,1577,2076
1003,2005679,2038,241,239,682,1605,2109
1004,1934276,1972,238,233,667,1570,2059
1005,2017112,2046,243,241,693,1616,2112
1006,2014421,2044,243,238,674,1607,2109
1007,2045775,2096,249,246,699,1640,2164
1008,2037585,2065,245,243,695,1621,2129
1009,1998499,2027,236,235,668,1591,2087
1010,2025097,2056,244,240,684,1615,2113
1011,2069490,2092,250,245,707,1632,2154
1012,2115868,2187,253,255,718,1683,2226
1013,2020735,2053,244,241,679,1616,2109
1014,2126419,2261,258,259,724,1702,2265
1015,2091608,2151,253,255,710,1665,2201
1016,2103277,2148,254,253,717,1669,2204
1017,2135576,2236,257,258,722,1705,2261
1018,2158933,2283,258,265,729,1715,2289
1019,2184457,2332,260,267,731,1742,2319
1020,2168219,2291,260,267,730,1720,2296
1021,2117788,2165,258,255,720,1676,2214
1022,2127673,2207,254,256,722,1694,2243
1023,2130612,2198,257,256,725,1690,2234
1024,2137560,2190,257,256,726,1690,2235
1025,2165869,2309,258,265,729,1730,2310
1026,2191582,2343,262,267,737,1748,2328
1027,2134985,2192,258,258,727,1687,2228
1028,2203540,2309,262,267,737,1740,2311
1029,2187158,2339,264,267,741,1748,2328
1030,2211442,2342,262,270,741,1753,2333
1031,2165691,2264,260,264,731,1718,2279
1032,2177105,2254,259,263,733,1713,2272
1033,2168564,2237,259,265,731,1712,2260
1034,2242028,2427,265,272,750,1785,2391
1035,2165414,2231,259,264,732,1707,2253
1036,2252345,2435,269,275,752,1790,2380
1037,2227784,2344,265,273,748,1763,2337
1038,2217484,2339,264,270,744,1755,2320
1039,2252796,2443,270,278,751,1797,2382
1040,2275925,2524,276,283,761,1828,2434
1201,1995947,2030,233,234,669,1588,2078
1202,2015215,2047,238,240,678,1606,2103
1203,2040340,2075,249,242,691,1634,2131
1204,2018211,2060,234,235,669,1601,2093
1205,2048460,2084,249,242,693,1639,2138
1206,2092372,2125,253,250,716,1649,2173
1207,2030950,2078,242,243,687,1619,2121
1208,2060055,2106,249,245,695,1639,2141
1209,2137187,2185,256,256,728,1683,2211
1210,2057078,2109,246,249,687,1637,2136
1211,2130589,2186,255,256,725,1671,2198
1212,2063555,2127,245,248,690,1637,2140
1213,2091957,2148,253,250,704,1653,2166
1214,2150932,2199,257,258,729,1686,2208
1215,2123147,2188,255,260,720,1680,2190
1216,2216784,2337,264,269,745,1748,2309
1217,2242185,2415,269,277,753,1778,2359
1218,2194117,2276,259,271,739,1722,2271
1219,2117860,2226,249,259,701,1681,2196
1220,2139468,2244,259,262,719,1692,2209
1221,2223712,2367,267,272,742,1759,2326
1222,2208933,2318,263,272,747,1747,2296
1223,2186915,2255,262,272,734,1720,2251
1224,2174510,2267,261,267,736,1708,2233
1225,2251940,2402,273,279,754,1788,2348
1226,2141227,2257,257,263,713,1691,2205
1227,2156787,2275,253,261,705,1691,2207
1228,2183576,2277,259,272,732,1713,2236
1229,2206227,2302,264,275,743,1731,2266
1230,2328525,2546,280,290,772,1853,2435
1231,2182284,2298,259,268,726,1708,2232
1232,2192590,2298,262,274,737,1721,2246
1233,2318406,2496,276,290,766,1829,2400
1234,2158159,2269,255,257,709,1677,2202
1235,2209636,2322,264,274,739,1732,2252
1236,2187605,2299,255,270,726,1708,2228
1237,2244777,2373,268,276,754,1757,2285
1401,2280727,2440,268,272,759,1801,2380
1402,2264381,2421,266,274,757,1789,2364
1403,2272910,2445,269,273,759,1788,2373
1404,2264756,2465,272,271,755,1820,2381
1405,2266192,2453,270,273,753,1788,2377
1406,2258214,2489,275,273,755,1831,2390
1407,2298175,2494,270,276,760,1825,2402
1408,2254709,2477,271,275,756,1789,2358
1409,2262439,2474,270,280,759,1792,2348
1410,2267174,2483,271,281,759,1792,2354
1411,2292571,2491,271,276,763,1816,2403
1412,2303441,2495,271,276,761,1816,2395
1413,2273118,2504,272,271,758,1829,2395
1414,2285607,2523,276,274,758,1841,2402
1415,2310551,2546,278,279,776,1807,2411
1416,2289766,2530,274,285,763,1811,2378
1417,2326601,2528,275,277,768,1839,2418
1418,2313829,2545,279,278,780,1815,2405
1419,2313839,2513,272,278,766,1805,2398
1420,2321220,2552,278,291,772,1833,2400
1421,2296337,2550,277,276,763,1847,2408
1422,2290374,2527,275,283,775,1811,2385
1423,2281304,2549,277,274,757,1850,2400
1424,2325861,2568,280,281,769,1858,2421
1425,2364952,2582,283,280,786,1841,2426
1426,2323678,2556,279,283,783,1833,2408
1427,2343335,2597,282,292,779,1850,2426
1428,2314312,2547,278,281,781,1822,2401
1429,2336287,2579,282,283,785,1837,2419
1430,2302385,2558,277,277,765,1856,2407
1431,2380864,2614,284,283,788,1866,2443
1432,2322026,2550,281,282,779,1821,2395
1433,2334918,2556,281,280,773,1852,2417
1434,2303889,2547,277,276,762,1853,2403
1435,2317722,2563,280,285,782,1839,2401
1436,2333638,2575,282,280,770,1861,2423
1437,2371717,2588,283,282,788,1847,2423
1438,2364741,2594,282,282,789,1839,2418
1439,2343499,2552,276,279,772,1847,2405
1440,2320575,2574,281,285,791,1847,2400
1441,2345377,2602,283,285,794,1852,2415
1442,2326576,2537,281,280,766,1843,2394
1443,2391096,2638,288,285,793,1872,2442
1444,2382329,2604,284,285,792,1860,2429
1445,2382181,2617,285,286,784,1865,2424
1601,2268092,2532,274,276,751,1834,2382
1602,2206511,2479,266,276,735,1811,2339
1603,2274169,2522,274,276,751,1835,2374
1604,2178992,2438,259,271,721,1786,2301
1605,2256523,2509,270,275,741,1819,2356
1606,2277288,2532,272,277,748,1823,2364
1607,2218088,2475,265,272,733,1790,2327
1608,2271301,2527,271,275,750,1820,2357
1609,2315429,2560,275,280,770,1852,2381
1610,2242165,2496,263,275,744,1799,2328
1611,2256661,2510,268,275,749,1802,2332
1612,2270207,2507,269,274,755,1803,2322
1613,2232688,2465,259,276,747,1775,2294
1614,2357891,2618,282,285,785,1865,2404
1615,2236145,2466,257,275,749,1772,2278
1616,2341811,2608,286,282,788,1843,2387
1617,2222827,2430,261,270,749,1762,2262
1618,2238323,2472,259,272,749,1775,2282
1619,2211008,2460,254,271,742,1762,2274
1620,2168674,2391,251,262,730,1725,2217
1621,2158421,2291,253,260,736,1688,2176
1622,2188811,2359,264,262,748,1712,2209
1623,2187165,2420,256,263,736,1740,2233
1624,2196570,2410,257,266,734,1744,2227
1625,2172647,2348,260,263,735,1696,2184
1626,2181827,2341,259,259,738,1695,2181
1627,2198907,2368,261,263,734,1717,2187
1628,2217919,2406,262,267,746,1722,2205
1801,1944490,2075,239,238,661,1593,2135
1802,1918268,2083,239,233,653,1589,2143
1803,1867617,2015,228,227,634,1558,2085
1804,1976701,2155,245,243,672,1632,2193
1805,1831566,1951,224,223,626,1537,2037
1806,1966040,2124,242,240,671,1618,2171
1807,2006181,2163,249,243,692,1655,2213
1808,1917446,2080,239,232,654,1592,2142
1809,2028063,2175,249,247,696,1655,2225
1810,1929539,2103,240,236,661,1601,2147
1811,1955311,2098,238,237,676,1603,2160
1812,1989942,2181,246,244,679,1644,2204
1813,2004588,2220,249,245,684,1664,2236
1814,2018684,2205,251,247,691,1674,2239
1815,1981583,2127,243,241,685,1634,2187
1816,1999961,2170,249,243,688,1662,2215
1817,2045910,2205,250,250,698,1685,2249
1818,2046495,2180,249,250,698,1663,2224
1819,2013172,2139,247,244,695,1638,2191
1820,2015264,2141,247,244,695,1639,2193
1821,2136408,2276,258,260,725,1709,2278
1822,2077199,2201,254,252,709,1680,2235
2001,1707362,1783,214,212,589,1456,1901
2002,1994825,2036,242,240,668,1605,2135
2003,1949657,1978,234,231,642,1564,2064
2004,1841508,1890,222,221,617,1512,1986
2005,1907378,1980,233,231,649,1576,2089
2006,1872961,1928,226,223,621,1536,2018
2007,1921273,1979,232,231,653,1574,2090
2008,1926881,1982,233,228,655,1568,2081
2009,1867903,1907,224,222,622,1524,2001
2010,1886314,1944,228,223,627,1543,2040
2011,1889356,1935,226,225,628,1539,2031
2012,1859589,1890,223,219,620,1506,1983
2013,1923054,2004,235,231,660,1578,2107
2014,1907777,1968,226,226,633,1552,2065
2015,1926794,1958,227,230,642,1553,2047
2016,1909750,1946,225,226,628,1543,2045
2017,1971254,2046,241,234,678,1607,2134
2018,1930909,1945,228,227,639,1540,2032
2019,1953538,2019,237,232,653,1588,2111
2020,1939297,2004,233,234,643,1572,2086
2021,1919499,1934,226,223,638,1530,2017
2022,1964640,2031,239,234,658,1592,2116
2023,1952440,1991,232,232,648,1571,2077
2201,1994565,2046,236,238,664,1553,2040
2202,2102139,2191,250,255,698,1622,2140
2203,2132419,2226,253,258,702,1642,2162
2204,2267646,2385,270,279,756,1767,2301
2205,2178274,2303,261,263,721,1695,2212
2206,2314594,2458,278,291,771,1811,2369
2207,2276706,2403,273,282,756,1780,2314
2208,2248063,2385,264,276,748,1764,2296
2209,2307745,2434,276,286,767,1797,2343
2210,2372750,2585,285,292,783,1869,2466
2211,2295972,2451,277,284,771,1798,2340
2212,2324519,2500,283,284,774,1821,2383
2213,2362014,2574,288,293,785,1860,2433
2214,2339823,2517,283,289,778,1838,2395
2215,2375226,2612,287,295,794,1866,2446
2216,2365036,2592,286,292,790,1855,2428
2217,2377423,2623,287,293,800,1878,2448
2218,2328062,2557,280,290,768,1856,2445
2401,2339486,2601,282,290,791,1851,2420
2402,2323740,2587,282,288,792,1849,2401
2403,2286584,2514,279,282,780,1803,2348
2404,2285178,2509,278,285,780,1808,2346
2405,2293153,2530,277,288,784,1808,2349
2406,2270641,2514,274,280,775,1795,2337
2407,2262407,2496,272,284,778,1783,2317
2408,2271599,2504,277,287,784,1790,2316
2409,2264446,2495,272,278,773,1787,2323
2410,2251862,2486,272,279,775,1780,2302
2411,2257216,2497,270,280,780,1789,2303
2412,2231577,2461,270,278,765,1754,2270
2413,2250007,2480,269,279,773,1777,2299
2414,2274552,2542,277,287,782,1804,2335
2415,2232359,2429,265,273,770,1747,2255
2416,2245919,2473,268,278,777,1766,2283
2417,2252628,2494,270,284,774,1775,2295
2418,2209331,2393,266,272,765,1727,2228
2419,2235793,2473,270,279,770,1757,2278
2420,2217087,2439,268,277,764,1749,2251
2421,2229617,2476,272,281,763,1766,2274
2422,2167051,2337,260,264,750,1688,2181
2423,2230238,2444,269,276,773,1747,2254
2424,2234106,2483,274,279,766,1771,2278
2425,2206598,2423,267,272,758,1725,2232
2426,2231213,2477,276,279,760,1762,2272
2427,2253143,2501,275,279,768,1773,2286
2428,2195254,2404,267,271,745,1719,2217
2429,2279035,2529,279,277,769,1766,2304
2430,2298928,2563,280,281,768,1765,2320
2431,2247154,2484,277,278,756,1753,2263
2432,2260132,2498,275,278,755,1745,2270
2433,2360668,2656,286,287,789,1807,2384
2434,2327551,2590,282,282,780,1758,2341
2435,2291027,2553,275,275,769,1745,2304
2436,2335163,2635,286,283,779,1788,2356
2437,2349895,2654,286,283,788,1808,2371
2438,2342647,2646,285,283,782,1801,2363
2439,2341852,2666,283,279,790,1805,2374
2440,2370131,2718,288,286,796,1827,2395
2441,2345756,2688,283,279,792,1810,2388
2442,2364892,2772,291,288,791,1847,2436
2601,2380603,2652,282,285,804,1861,2435
2602,2372971,2626,281,284,800,1852,2420
2603,2316681,2561,278,281,787,1830,2376
2604,2397539,2659,288,286,802,1872,2447
2605,2399222,2655,287,285,795,1874,2445
2606,2335633,2575,276,282,788,1829,2386
2607,2353250,2567,277,281,795,1825,2392
2608,2346581,2572,281,279,785,1833,2383
2609,2315078,2550,275,280,785,1821,2370
2610,2347742,2576,282,279,784,1833,2386
2611,2348244,2589,277,280,790,1830,2392
2612,2304272,2535,275,279,782,1810,2356
2613,2279393,2484,272,273,776,1778,2315
2614,2311404,2544,275,279,789,1813,2357
2615,2265500,2490,270,277,778,1791,2320
2616,2242106,2446,268,271,770,1761,2287
2617,2246619,2463,268,278,772,1776,2287
2618,2233511,2439,267,271,768,1763,2275
2619,2226025,2409,265,269,758,1733,2237
2620,2271017,2502,269,282,781,1794,2313
2621,2239175,2434,268,272,764,1744,2257
2622,2264829,2500,266,276,776,1784,2313
2623,2239027,2442,265,273,772,1757,2271
2624,2248997,2461,266,278,775,1773,2273
2625,2244371,2453,261,270,753,1739,2249
2626,2233324,2453,266,278,764,1754,2260
2627,2225970,2431,261,274,756,1736,2239
2628,2252825,2478,272,279,773,1786,2283
2629,2251797,2487,274,281,774,1782,2287
2630,2267789,2517,277,282,774,1787,2302
2631,2286699,2550,280,285,781,1806,2324
2632,2236566,2481,274,280,770,1777,2280
2633,2232489,2456,271,275,762,1752,2250
2634,2274829,2526,278,281,769,1777,2303
2635,2289982,2524,279,278,760,1756,2296
2636,2300283,2554,281,279,771,1768,2313
2637,2293700,2537,278,276,763,1752,2295
2638,2303942,2552,280,279,773,1769,2307
2639,2266019,2517,272,276,760,1729,2273
2640,2315769,2587,278,278,768,1764,2324
2641,2301806,2584,277,281,767,1768,2321
2642,2306986,2586,277,281,768,1762,2312
2643,2315581,2622,282,280,771,1774,2338
2644,2306226,2598,278,278,772,1772,2323
2645,2348530,2668,285,285,779,1804,2361
2646,2339438,2656,286,281,780,1787,2344
2801,2175748,2414,250,264,734,1739,2232
2802,2191976,2432,252,266,739,1741,2244
2803,2202194,2422,256,264,735,1732,2217
2804,2185726,2413,253,265,739,1730,2226
2805,2190322,2396,255,265,732,1717,2193
2806,2188627,2422,251,264,727,1718,2220
2807,2153259,2336,247,257,722,1684,2149
2808,2197440,2386,257,263,732,1707,2170
2809,2133909,2362,251,260,715,1695,2177
2810,2208994,2406,257,262,736,1706,2181
2811,2144861,2314,245,257,715,1666,2130
2812,2176606,2364,251,257,727,1674,2136
2813,2094424,2255,240,248,708,1628,2077
2814,2102868,2252,240,249,707,1628,2069
2815,2175220,2364,251,256,728,1671,2120
2816,2107000,2278,242,250,700,1629,2100
2817,2075651,2280,239,242,687,1611,2075
2818,2163803,2328,252,255,732,1667,2106
2819,2073273,2219,236,244,688,1592,2033
2820,2076807,2255,238,246,688,1603,2061
2821,2079105,2234,239,249,695,1584,2012
2822,2153114,2342,250,254,722,1640,2081
2823,2109687,2282,245,250,707,1603,2043
2824,2086415,2245,242,249,691,1577,2014
2825,2052990,2190,238,243,684,1558,1979
3001,2174200,2475,259,266,719,1788,2320
3002,2135891,2421,259,263,709,1762,2278
3003,2154245,2419,255,266,714,1767,2284
3004,2158138,2442,255,263,706,1765,2284
3005,2114755,2391,250,261,703,1742,2246
3006,2158602,2411,258,268,720,1761,2275
3007,2168413,2454,257,266,708,1769,2295
3008,2105764,2378,249,260,688,1716,2223
3009,2116893,2366,246,264,704,1730,2234
3010,2143813,2426,255,263,704,1745,2269
3011,2122209,2413,253,263,705,1745,2264
3012,2127539,2377,250,267,710,1737,2231
3013,2194270,2439,256,273,735,1764,2280
3014,2156212,2406,253,270,724,1758,2262
3015,2109935,2369,251,263,703,1714,2217
3016,2192508,2440,257,273,730,1773,2290
3017,2117980,2400,253,265,705,1744,2247
3018,2038419,2282,242,247,666,1635,2095
3019,2172712,2420,254,270,729,1759,2260
3020,2098002,2382,244,256,686,1703,2200
3021,2144560,2394,251,268,719,1739,2241
3022,2087322,2352,246,261,699,1705,2194
3023,2135218,2380,249,263,714,1730,2219
3024,2066973,2326,242,250,681,1661,2146
3025,2113867,2353,248,260,712,1713,2196
3026,2166182,2416,250,264,731,1748,2241
3027,2079576,2321,241,252,690,1669,2153
3028,2067896,2319,244,255,697,1677,2155
3029,2069356,2331,246,250,684,1660,2142
3030,2167994,2404,249,262,722,1727,2224
3031,2071607,2303,244,249,685,1657,2133
3032,2091062,2335,246,253,686,1665,2130
3033,2092176,2341,250,254,690,1667,2146
3034,2154416,2406,254,257,702,1688,2194
